stock,date,gap,high
태평양물산,2020-05-13,38.9175,2695
큐로,2020-05-22,38.959,881
디알텍,2020-05-14,39.1304,2080
파버나인,2020-08-31,39.4052,7500
삼일제약,2020-08-06,39.4089,28300
네이처셀,2020-04-20,39.4089,14150
휴메딕스,2020-07-24,39.4336,32000
우리기술,2020-11-20,39.5522,1870
일성신약,2020-05-15,39.6341,114500
아이센스,2020-09-11,39.6761,34500
에이블씨엔씨,2020-04-21,39.7154,10800
조비,2020-08-10,39.7196,29900
브이티지엠피,2020-04-20,39.759,11600
호전실업,2020-05-08,39.9038,14550
경농,2020-08-10,39.9293,19800
제이씨케미칼,2020-11-16,40.0651,8600
대호피앤씨,2020-10-30,40.0966,1160
윈스,2020-09-11,40.2367,23700
동양,2020-05-18,40.2985,1880
코리아써키트,2020-07-27,40.3846,18250
체리부로,2020-07-15,40.4494,3125
덕성우,2020-12-02,40.8451,25000
리더스코스메틱,2020-08-12,40.8571,4930
인베니아,2020-10-08,40.9002,3600
대한뉴팜,2020-09-03,41.1504,15950
동양고속,2020-06-18,41.1885,34450
쎄노텍,2020-06-30,41.2027,3170
삼륭물산,2020-12-16,41.25,11300
디케이락,2020-10-14,41.3127,18300
남화산업,2020-07-07,41.3953,15200
코웨이,2020-08-11,41.5781,93300
국보,2020-05-27,41.629,3130
정원엔시스,2020-09-01,41.7112,2650
한양디지텍,2020-07-29,41.7476,7300
한국바이오젠,2020-08-12,41.7736,12150
마크로젠,2020-03-27,41.7867,49200
다스코,2020-09-09,41.8838,7080
바른손,2020-04-13,42.0712,4390
나이벡,2020-12-09,42.2965,48950
마니커에프앤지,2020-05-07,42.3571,12200
SG,2020-08-13,42.5316,2815
보락,2020-09-14,42.5339,3150
농심,2020-07-14,42.6288,401500
노루홀딩스우,2020-06-19,42.6332,22750
크린앤사이언스,2020-07-13,42.6598,41300
롯데지주,2020-04-29,42.6606,46650
잇츠한불,2020-08-21,42.6763,39450
신화실업,2020-06-19,42.7313,32400
휴맥스홀딩스,2020-10-13,42.8202,5520
코리아써키트2우B,2020-07-31,42.8793,9230
태경케미컬,2020-12-14,43.007,20450
가온전선,2020-09-07,43.0524,31400
어보브반도체,2020-12-29,43.1907,18400
네오위즈,2020-08-07,43.2314,32800
NICE,2020-05-13,43.4402,24600
세기상사,2020-06-22,43.5065,88400
알에프세미,2020-10-14,43.5101,7850
플리토,2020-05-27,43.5115,18800
스맥,2020-10-23,43.5754,2570
KG이니시스,2020-05-14,43.6031,27500
유앤아이,2020-06-08,43.6073,6290
비비씨,2020-09-21,43.6364,27650
셀바스헬스케어,2020-09-07,43.6853,3470
인터엠,2020-03-31,43.75,2185
CSA 코스믹,2020-09-11,43.7599,4550
다산네트웍스,2020-09-08,43.9815,15550
초록뱀,2020-09-28,44.1176,3430
남양유업우,2020-06-18,44.1341,258000
지엠비코리아,2020-09-15,44.1678,11000
마니커,2020-05-06,44.186,1054
피엔케이피부임상연구센타,2020-09-09,44.2177,31800
유엔젤,2020-08-28,44.2838,5490
조일알미늄,2020-12-23,44.3548,895
상상인인더스트리,2020-06-08,44.6051,1300
선데이토즈,2020-06-23,44.6469,31750
나노브릭,2020-09-18,44.6629,25750
뉴프렉스,2020-10-07,44.6701,2850
크리스탈지노믹스,2020-08-28,44.7712,22150
서남,2020-05-22,44.9612,4675
CJ씨푸드,2020-08-31,45.0644,6760
유니온머티리얼,2020-07-27,45.0704,6180
