,종목명,현재가,전일비,등락률,액면가,거래량,거래대금,전일거래량,시가,고가,저가,매수호가,매도호가,매수총잔량,매도총잔량,상장주식수,시가총액,매출액,자산총계,부채총계,영업이익,당기순이익,주당순이익,보통주배당금,매출액증가율,영업이익증가율,외국인비율,PER,ROE,ROA,PBR,유보율
439,경방,"13,800",50,+0.36%,500,"22,088",303,"16,741","13,650","13,850","13,550","13,800","13,850","36,827","6,073","27,415","3,783","3,292","12,649","5,230",219,130,"1,015",125,-4.27,-31.75,2.18,13.60,1.76,0.99,0.47,"5,485.5"
440,모토닉,"11,450",0,0.00%,500,"48,002",555,"32,482","11,500","11,800","11,450","11,450","11,500","9,163","18,537","33,000","3,778","1,786","4,424",278,114,149,488,400,-14.01,17.19,10.77,23.46,3.61,3.36,0.61,"2,531.2"
441,한화3우B,"16,700",100,-0.60%,"5,000","81,264","1,363","47,937","16,900","16,950","16,700","16,700","16,850","26,731","72,992","22,472","3,753",N/A,N/A,N/A,N/A,N/A,"5,204",N/A,N/A,N/A,8.78,3.21,N/A,N/A,0.33,N/A
442,삼성출판사,"37,200",700,-1.85%,500,"72,375","2,680","44,600","37,650","37,900","36,550","37,200","37,250","7,741","3,541","10,000","3,720","1,671","2,924","1,187",-45,533,"5,011",200,-17.29,-193.96,0.62,7.42,45.58,19.95,2.63,"2,759.1"
443,계룡건설,"40,950",250,+0.61%,"5,000","38,990","1,594","92,901","41,100","41,200","40,500","40,950","41,000","8,201","2,009","8,931","3,657","22,000","20,703","14,643","1,748",954,"13,827",600,-3.33,28.62,26.03,2.96,18.69,4.68,0.59,"1,132.0"
444,KINDEX 200TR,"25,100",80,+0.32%,0,762,19,864,"25,010","25,120","24,860","25,075","25,100","20,149","19,478","14,500","3,640",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
445,KODEX 코스닥 150,"15,220",75,+0.50%,0,"1,042,994","15,827","1,341,859","15,160","15,250","15,060","15,220","15,225","16,905","16,438","23,900","3,638",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.55,N/A,N/A,N/A,N/A,N/A
446,환인제약,"19,550",50,-0.26%,500,"37,724",734,"27,628","19,550","19,650","19,350","19,500","19,550","13,979","8,982","18,600","3,636","1,717","3,296",330,284,232,"1,554",300,7.87,8.61,14.53,12.58,8.21,7.31,0.97,"3,034.0"
447,KINDEX 미국S&P500,"13,345",30,+0.23%,0,"271,077","3,618","187,639","13,315","13,375","13,310","13,345","13,350","133,876","120,928","27,200","3,630",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.92,N/A,N/A,N/A,N/A,N/A
448,선진,"15,250",250,+1.67%,500,"98,807","1,491","77,649","15,000","15,300","14,850","15,200","15,250","28,223","34,238","23,780","3,626","13,481","11,197","7,357","1,076",852,"3,440",100,32.94,168.09,12.85,4.43,24.25,8.10,0.90,"3,136.9"
449,조선내화,"90,600",200,+0.22%,"5,000","1,436",129,864,"90,400","90,800","90,000","90,400","90,600",523,"1,038","4,000","3,624","7,052","12,463","5,136",229,397,"4,568","4,200",-6.86,7.47,3.02,19.83,5.55,3.43,0.43,"3,088.4"
450,테이팩스,"76,800","2,800",-3.52%,500,"88,058","6,757","181,061","78,900","78,900","75,100","76,700","76,800",825,"3,241","4,718","3,623","1,188","1,626",482,138,138,"3,442",500,5.48,67.22,3.74,22.31,12.86,8.99,2.98,"2,930.9"
451,HSD엔진,"7,720",260,-3.26%,"1,000","443,475","3,429","125,121","7,920","7,950","7,660","7,710","7,720","38,335","10,791","46,721","3,607","8,300","7,233","5,292",200,60,-275,0,23.09,191.68,2.84,-28.07,3.16,0.78,1.50,440.2
452,한독,"26,200",50,+0.19%,500,"17,618",458,"16,553","26,100","26,200","25,850","26,200","26,250","7,079","2,351","13,764","3,606","5,036","8,189","4,371",284,270,"2,286",300,6.47,3.31,2.69,11.46,7.47,3.44,0.90,"5,339.4"
453,휴비스,"10,450",350,+3.47%,"5,000","220,632","2,280","82,711","10,150","10,550","9,990","10,400","10,450","50,966","66,921","34,500","3,605","9,203","8,729","3,971",399,826,"2,377",300,-10.59,719.13,3.78,4.40,19.01,9.44,0.71,185.4
454,와이투솔루션,"2,440",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"147,236","3,593","1,074","1,132",813,-42,-430,81,N/A,-0.83,18.48,1.16,30.12,-64.02,-27.96,3.81,17.3
455,KODEX 은행,"7,315",20,+0.27%,0,"954,704","6,939","492,993","7,290","7,315","7,225","7,305","7,315","45,239","331,519","49,100","3,592",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.82,N/A,N/A,N/A,N/A,N/A
456,AK홀딩스,"27,100",150,-0.55%,"5,000","28,884",787,"11,720","27,400","27,600","27,100","27,100","27,350","7,765","2,735","13,248","3,590","26,200","41,521","29,086","-2,216","-2,658","-6,456",400,-30.31,-268.69,5.62,-4.20,-20.57,-6.27,0.57,915.1
457,삼진제약,"25,750",50,-0.19%,"1,000","27,373",702,"17,095","25,800","25,800","25,450","25,700","25,750","16,124","3,176","13,900","3,579","2,352","2,690",556,322,279,"1,897",800,-2.80,-28.19,13.16,13.57,13.57,10.87,1.45,"1,613.5"
458,삼아알미늄,"32,500","1,050",-3.13%,500,"336,366","11,010","515,593","33,700","33,900","32,200","32,500","32,550","25,387","6,782","11,000","3,575","1,970","2,075",971,74,35,592,100,3.08,14.59,34.13,54.90,3.20,1.69,3.11,"1,907.2"
459,신대양제지,"88,300","3,100",-3.39%,"5,000","7,265",649,"3,636","90,300","90,800","88,300","88,300","89,500","3,154",710,"4,030","3,558","6,092","8,091","2,096",646,457,"10,970",625,-5.82,-31.77,9.24,8.05,9.72,5.79,0.66,"2,213.9"
460,현대리바트,"17,300",350,-1.98%,"1,000","75,150","1,308","41,340","17,650","17,650","17,300","17,300","17,450","17,979","12,178","20,535","3,553","13,846","8,033","3,223",372,266,839,200,11.88,55.75,5.16,20.62,5.66,3.42,0.72,"2,258.5"
461,한국쉘석유,"273,000","2,500",+0.92%,"5,000","2,143",584,"2,535","271,500","274,000","270,000","273,000","273,500","1,049",765,"1,300","3,549","2,003","1,486",505,310,210,"18,751","14,000",-5.43,20.69,63.76,14.56,21.44,14.50,3.71,"1,301.7"
462,농심홀딩스,"76,000",200,+0.26%,"5,000","1,624",122,"1,895","76,000","76,000","75,300","75,800","76,000",453,440,"4,638","3,525","5,836","12,481","2,746",740,685,"11,403","2,000",8.74,79.37,2.34,6.66,7.23,5.56,0.35,"4,134.9"
463,세아제강,"124,000","2,000",-1.59%,"5,000","30,351","3,793","63,787","127,000","128,500","123,000","124,000","124,500","4,031","5,911","2,836","3,517","11,505","10,521","4,568",536,331,"17,068","2,500",-6.25,16.67,9.37,7.27,5.67,3.18,0.55,"4,115.0"
464,한세예스24홀딩스,"8,790",20,-0.23%,500,"17,495",153,"31,505","8,810","8,860","8,720","8,790","8,800","8,560","6,384","40,000","3,516","27,979","18,400","10,942",817,705,"2,301",250,2.24,-16.68,4.30,3.82,16.99,3.95,0.80,"1,845.7"
465,CJ4우(전환),"83,100",600,+0.73%,"5,000","5,740",474,"3,845","82,800","83,100","81,900","82,800","83,100","1,440","4,370","4,227","3,512",N/A,N/A,N/A,N/A,N/A,"1,463",N/A,N/A,N/A,4.86,56.80,N/A,N/A,0.56,N/A
466,이아이디,419,1,+0.24%,200,"36,277,941","15,063","10,213,935",398,437,396,419,420,"1,410,534","1,269,349","835,583","3,501","1,652","2,259",786,-17,-224,2,0,17.16,-216.94,0.49,209.50,-15.35,-10.41,1.86,9.9
467,세진중공업,"6,130",90,-1.45%,500,"202,500","1,240","179,555","6,250","6,270","6,090","6,130","6,140","27,192","7,926","56,849","3,485","2,856","4,481","2,870",12,33,601,150,-3.48,-87.35,0.80,10.20,1.19,0.77,1.90,408.0
468,진흥기업,"2,380",40,+1.71%,500,"1,215,171","2,863","640,139","2,345","2,405","2,310","2,375","2,380","159,890","218,976","145,472","3,462","3,772","2,829","1,641",147,204,319,N/A,-30.98,-47.64,1.85,7.46,18.86,6.70,2.32,52.7
469,자화전자,"19,300",50,+0.26%,500,"121,147","2,310","264,193","19,300","19,400","18,700","19,250","19,300","11,387","13,494","17,900","3,455","3,007","3,560",835,-193,-63,805,0,-17.17,-110.89,6.87,23.98,-2.30,-1.80,1.14,"3,042.0"
470,조일알미늄,"3,355",45,-1.32%,500,"4,500,672","14,858","7,959,924","3,310","3,370","3,250","3,350","3,355","103,693","245,345","102,632","3,443","3,329","2,749","1,630",-40,-88,54,0,6.78,66.91,0.55,62.13,-7.85,-3.13,2.72,166.7
471,디앤디플랫폼리츠,"5,320",10,-0.19%,"1,000","182,615",969,"173,827","5,330","5,330","5,290","5,320","5,330","218,100","154,224","64,400","3,426",151,"5,973","5,456",84,-23,N/A,0,39.70,76.48,0.65,N/A,-4.15,-0.38,N/A,400.8
472,KBSTAR ESG사회책임투자,"13,320",75,+0.57%,0,"29,478",391,"16,347","13,250","13,320","13,175","13,280","13,320","30,438","25,561","25,700","3,423",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A
473,무학,"12,000",850,-6.61%,200,"535,204","6,377","1,391,811","12,150","12,500","11,300","12,000","12,050","6,519","23,124","28,500","3,420","1,394","5,988",740,20,132,"1,222",150,-10.54,115.43,14.38,9.82,2.55,2.17,0.62,"9,399.6"
474,남양유업,"473,500","1,500",-0.32%,"5,000","2,133","1,002","1,861","470,000","474,500","466,000","473,500","474,000",256,211,720,"3,409","9,489","9,983","1,376",-771,-535,"-57,973","1,000",-7.95,"-18,584.40",16.02,-8.17,-6.04,-5.21,0.48,"19,835.4"
475,일동제약,"14,250",0,0.00%,"1,000","24,710",350,"54,870","14,300","14,300","14,100","14,250","14,300","17,495","4,441","23,803","3,392","5,618","6,053","3,507",66,-130,-810,0,8.58,583.26,4.44,-17.59,-5.13,-2.14,1.35,943.0
476,코리아써키트,"14,350",200,+1.41%,500,"177,148","2,533","187,936","14,150","14,550","13,900","14,350","14,400","35,192","38,440","23,621","3,390","9,021","9,217","3,554",134,-118,349,N/A,66.01,-3.31,2.48,41.12,3.39,-1.68,1.11,"2,429.0"
477,동부건설,"14,800",300,+2.07%,"5,000","108,599","1,595","87,745","14,500","14,800","14,500","14,750","14,800","27,654","46,452","22,732","3,364","12,146","9,542","4,944",521,443,"3,970",900,5.13,-6.02,2.68,3.73,10.10,4.80,0.68,478.7
478,SNT중공업,"10,100",0,0.00%,"2,500","55,485",559,"21,050","10,100","10,250","9,890","10,100","10,150","8,390","10,838","33,253","3,359","3,018","8,334","2,359",136,83,"1,792",300,-19.56,-29.22,7.17,5.64,1.37,1.00,0.34,697.8
479,하이트진로홀딩스,"14,400",200,-1.37%,"5,000","20,763",298,"11,864","14,600","14,600","14,250","14,400","14,500","8,786","3,398","23,207","3,342","22,470","39,050","28,446","2,105","1,077","2,419",400,10.89,108.53,4.77,5.95,13.89,2.78,0.62,970.0
480,금호에이치티,"2,405",5,-0.21%,500,"1,572,020","3,811","1,570,620","2,430","2,450","2,400","2,405","2,410","112,912","138,364","137,611","3,310","2,196","3,443","1,212",-47,-98,-23,0,-12.53,-216.06,2.11,-104.57,-4.85,-2.95,1.29,275.1
481,아세아,"150,500","2,500",+1.69%,"5,000","3,530",521,"2,184","147,000","151,000","145,000","150,000","150,500","1,319",690,"2,191","3,297","15,271","28,875","13,599","1,470",829,"34,862","2,000",-0.99,-7.25,5.23,4.32,5.30,2.87,0.33,"11,900.9"
482,신도리코,"32,500",100,+0.31%,"5,000","11,778",381,"9,085","32,550","32,550","32,250","32,450","32,500","6,172","1,007","10,080","3,276","3,358","9,162",677,-146,-134,790,N/A,-21.36,-332.96,17.83,41.14,-1.56,-1.44,0.37,"1,606.3"
483,엘브이엠씨홀딩스,"3,280",15,-0.46%,0,"212,080",694,"194,633","3,275","3,310","3,250","3,280","3,300","52,992","24,542","99,455","3,262","2,742","6,477","2,890",7,-246,-317,0,-24.62,-77.47,16.44,-10.35,-7.20,-3.70,0.78,"1,477.2"
484,LS네트웍스,"4,135",55,+1.35%,"5,000","370,982","1,522","494,111","4,045","4,185","3,980","4,135","4,140","11,157","18,060","78,803","3,258","3,349","12,284","7,352",-323,-247,143,N/A,-16.87,-51.04,0.45,28.92,-4.87,-2.05,0.57,44.2
485,TYM,"2,300",0,0.00%,500,"1,107,157","2,536","1,383,787","2,295","2,310","2,270","2,295","2,300","199,087","185,706","141,365","3,251","7,133","6,569","4,861",291,64,86,0,15.54,112.28,3.39,26.74,2.98,1.00,2.07,131.4
486,TIGER 차이나항셍테크,"8,430",355,+4.40%,0,"995,909","8,288","1,054,078","8,200","8,490","8,170","8,430","8,435","9,886","22,532","38,300","3,229",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45,N/A,N/A,N/A,N/A,N/A
487,KBSTAR Fn수소경제테마,"13,035",35,+0.27%,0,"551,860","7,175","548,453","12,975","13,055","12,885","13,025","13,035","45,946","139,983","24,750","3,226",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A
488,KODEX 코스피,"31,600",110,+0.35%,0,"33,847","1,065","55,815","31,490","31,600","31,280","31,535","31,600","55,671","49,889","10,200","3,223",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.10,N/A,N/A,N/A,N/A,N/A
489,풍산홀딩스,"30,900",250,-0.80%,"5,000","26,852",830,"19,771","31,050","31,400","30,600","30,900","30,950","12,634","1,069","10,410","3,217","2,659","9,753","2,474",94,131,"12,875",826,0.58,-12.80,10.08,2.40,1.92,1.37,0.36,"1,622.3"
490,케이씨,"23,400",450,+1.96%,500,"44,184","1,023","30,590","23,000","23,450","22,650","23,350","23,400","5,375","3,183","13,554","3,172","5,764","8,734","2,144",761,574,"3,032",300,12.59,16.50,6.92,7.72,9.19,7.39,0.41,"7,615.3"
491,일진홀딩스,"6,410",280,-4.19%,"1,000","856,020","5,551","478,297","6,710","6,720","6,380","6,410","6,430","55,475","29,157","49,347","3,163","9,340","11,585","6,390",276,168,306,100,4.22,-12.86,1.91,20.95,3.51,1.43,0.99,520.2
492,태림포장,"4,450",210,-4.51%,500,"209,701",949,"292,748","4,660","4,665","4,450","4,445","4,450","6,472","71,855","70,806","3,151","5,620","5,668","2,424",95,45,245,N/A,-1.91,-54.20,1.10,18.16,0.97,0.80,0.95,790.9
493,세종공업,"11,150",150,+1.36%,500,"298,877","3,285","429,385","11,000","11,150","10,800","11,150","11,200","74,062","111,871","27,821","3,102","11,828","11,588","7,706",-62,-219,435,50,-3.19,-146.82,1.40,25.63,-4.69,-2.03,0.73,"2,816.4"
494,광주신세계,"193,500","2,500",+1.31%,"5,000","11,459","2,223","26,540","191,500","196,500","188,000","193,500","194,000","1,397","1,318","1,600","3,096","1,475","7,844",862,483,432,"29,545","3,500",-4.76,-12.33,12.19,6.55,6.35,5.62,0.43,"8,647.7"
495,제일파마홀딩스,"19,350",200,-1.02%,500,"20,510",400,"5,600","20,000","20,000","19,000","19,350","19,400","3,314","2,189","15,973","3,091","7,620","8,874","3,881",225,149,447,70,4.13,135.89,9.53,43.29,2.86,1.73,0.72,"4,623.5"
496,화신,"8,840",50,-0.56%,500,"240,077","2,112","165,091","8,880","8,990","8,710","8,840","8,850","9,677","10,597","34,920","3,087","10,855","8,227","5,670",-113,-542,882,50,-6.77,-680.72,2.46,10.02,-19.53,-6.65,1.06,"1,408.8"
497,SNT홀딩스,"18,750",0,0.00%,500,"4,807",89,"16,146","18,750","18,950","18,550","18,750","18,800","30,876","1,187","16,304","3,057","14,358","22,705","6,530","1,271",779,"4,206",650,-5.05,0.64,11.39,4.46,4.62,3.46,0.29,"10,423.1"
498,KODEX 선진국MSCI World,"20,640",60,+0.29%,0,"38,533",793,"69,153","20,585","20,640","20,545","20,630","20,640",794,"14,712","14,800","3,055",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
499,대한제당,"3,395",85,+2.57%,500,"1,399,190","4,710","1,642,280","3,275","3,420","3,260","3,390","3,395","41,971","139,597","89,697","3,045","12,145","11,462","6,677",463,227,329,90,0.84,57.05,2.24,10.32,4.80,1.98,0.65,"1,462.0"
500,현대비앤지스틸,"20,150",600,+3.07%,"5,000","214,639","4,290","93,909","19,550","20,400","19,500","20,150","20,200","9,317","30,022","15,079","3,038","6,802","6,485","2,200",334,236,"3,561",100,-7.23,-8.54,5.35,5.66,5.68,3.75,0.66,463.0
501,KBSTAR 국고채3년선물인버스,"100,085",120,+0.12%,0,6,0,36,"100,040","100,120","100,040","100,030","100,075","3,500","3,497","3,032","3,035",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
502,미원홀딩스,"129,500",500,+0.39%,500,"2,931",379,969,"128,000","130,000","128,000","129,500","130,000",997,"1,893","2,320","3,004","2,890","3,313","1,330",218,237,"11,795",500,53.40,180.77,0.98,10.98,11.35,7.32,1.59,"12,312.5"
503,KBSTAR 단기통안채,"104,585",10,+0.01%,0,"1,011,087","105,744","607,339","104,580","104,590","104,580","104,585","104,590","11,986","5,058","2,867","2,998",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
504,제이에스코퍼레이션,"22,450","1,250",+5.90%,100,"282,026","6,193","123,855","21,000","22,600","20,700","22,400","22,450","22,818","11,294","13,336","2,994","4,028","5,044","3,537",79,23,789,450,59.18,-28.41,1.52,28.45,1.54,0.66,1.74,"12,030.7"
505,서연,"12,750",750,+6.25%,500,"373,518","4,661","169,278","12,400","12,750","12,100","12,700","12,750","44,930","68,837","23,480","2,994","22,373","21,510","13,244",530,-255,"1,103",50,1.57,59.66,0.00,11.56,-1.26,-1.17,0.61,"3,787.5"
506,KPX케미칼,"61,400",800,-1.29%,"5,000","4,768",293,"4,094","61,500","62,200","61,000","61,400","61,500","1,871",578,"4,840","2,972","7,467","6,370","1,034",641,644,"13,064","2,750",-2.49,32.39,29.66,4.70,12.70,10.97,0.53,"2,077.3"
507,경인양행,"7,050",230,+3.37%,500,"299,251","2,081","130,746","6,770","7,070","6,760","7,040","7,050","11,334","57,580","41,546","2,929","3,293","5,051","2,767",34,-76,165,50,-8.22,-85.69,3.48,42.73,-4.18,-1.55,1.32,917.0
508,신한 레버리지 천연가스 선물 ETN,"14,645",835,-5.39%,0,"125,092","1,862","183,636","14,855","15,045","14,600","14,640","14,645","413,942","491,284","20,000","2,929",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
509,일신방직,"122,000","6,500",-5.06%,"5,000","21,055","2,611","22,861","128,500","128,500","122,000","122,000","122,500","1,198","1,852","2,400","2,928","4,649","9,642","2,346",135,104,"15,878","1,500",-6.31,-0.30,8.66,7.68,1.42,1.09,0.37,"5,931.7"
510,SBS미디어홀딩스,"2,090",20,-0.95%,500,"186,449",389,"103,281","2,095","2,115","2,070","2,085","2,090","155,380","43,874","139,896","2,924","1,654","7,163","1,937",-59,-666,-212,N/A,-5.83,-3.13,2.18,-9.86,-11.93,-9.58,0.50,656.3
511,동성케미컬,"5,880",30,-0.51%,"1,000","78,562",459,"77,881","5,900","5,900","5,800","5,860","5,880","24,082","9,549","49,690","2,922","8,821","7,979","3,707",612,372,61,250,3.80,18.04,4.03,96.39,2.39,4.51,0.88,570.6
512,AJ네트웍스,"6,220",150,+2.47%,"1,000","131,104",795,"142,587","6,070","6,220","5,920","6,120","6,220","19,546","53,992","46,822","2,912","10,171","15,882","13,002",230,-33,234,210,1.68,46.67,4.97,26.58,-1.30,-0.20,0.94,600.6
513,벽산,"4,230",65,-1.51%,500,"971,167","4,105","1,237,473","4,270","4,320","4,135","4,230","4,250","55,370","23,975","68,560","2,900","4,442","4,644","1,727",96,13,-17,7,2.45,351.96,4.57,-248.82,-0.67,0.27,1.03,646.2
514,삼성전기우,"99,700",400,+0.40%,"5,000","4,605",458,"9,956","99,400","100,000","99,100","99,600","99,700","1,877","3,152","2,907","2,898",N/A,N/A,N/A,N/A,N/A,"11,471",N/A,N/A,N/A,9.15,8.69,N/A,N/A,1.21,N/A
515,유니퀘스트,"10,600",50,+0.47%,500,"62,650",658,"70,854","10,500","10,600","10,450","10,550","10,600","86,136","21,912","27,329","2,897","4,028","3,800","1,433",90,205,"1,589",125,20.15,31.31,44.70,6.67,10.80,5.63,1.11,"1,636.2"
516,대영포장,"2,670",35,+1.33%,500,"1,211,832","3,154","725,763","2,625","2,675","2,550","2,665","2,670","19,282","100,323","108,395","2,894","2,607","2,080",541,47,33,80,N/A,-3.47,-64.93,2.52,33.38,2.18,1.58,1.70,194.0
517,삼화페인트,"10,600",150,-1.40%,500,"27,018",287,"43,697","10,900","10,900","10,550","10,600","10,650","19,901","13,066","27,203","2,884","5,517","5,943","3,020",150,65,139,150,2.12,33.53,9.67,76.26,2.29,1.12,0.85,"2,323.4"
518,현대에너지솔루션,"25,700",400,-1.53%,"5,000","40,674","1,044","19,854","25,900","26,150","25,450","25,650","25,700","25,598","2,042","11,200","2,878","3,944","4,582","1,295",88,62,378,200,-11.59,-60.20,2.10,67.99,1.93,1.33,0.88,479.0
519,삼영무역,"15,550",50,+0.32%,500,"15,996",247,"13,274","15,550","15,600","15,400","15,550","15,600","12,861","4,180","18,467","2,872","3,924","5,332","1,119",224,347,"1,885",500,43.10,143.07,20.48,8.25,7.59,6.60,0.69,"4,021.8"
520,대한제분,"169,500","2,000",+1.19%,"5,000","2,634",443,"3,652","167,500","169,500","166,500","169,000","169,500","1,512","1,549","1,690","2,865","9,702","10,849","3,041",230,208,"50,635","2,000",3.90,-2.20,8.23,3.35,2.70,1.99,0.32,"8,955.2"
521,무림P&P,"4,590",10,-0.22%,"2,500","102,295",469,"59,308","4,570","4,635","4,560","4,590","4,600","36,841","10,795","62,368","2,863","5,279","14,304","8,290",63,-76,-144,125,-16.37,-87.22,1.99,-31.88,-1.43,-0.54,0.48,281.8
522,DB금융투자,"6,720",100,-1.47%,"5,000","100,340",677,"35,420","6,800","6,860","6,720","6,720","6,730","27,523","3,416","42,446","2,852","15,903","99,596","90,375","1,366","1,069","3,297",300,60.32,56.39,10.42,2.04,12.86,1.05,0.32,338.0
523,동일산업,"117,500",0,0.00%,"5,000","1,728",199,"1,082","117,500","117,500","114,500","117,000","117,500","2,532","2,403","2,425","2,850","3,333","4,175",570,20,80,"9,926","1,800",-6.04,302.56,2.98,11.84,2.24,1.95,0.67,"2,996.6"
524,KPX홀딩스,"67,400",100,+0.15%,"5,000","1,519",102,"1,154","67,500","67,500","66,500","67,300","67,400","1,000","1,902","4,225","2,847","9,532","16,987","3,619",791,"1,941","31,599","3,100",-2.01,24.83,31.53,2.13,20.00,12.33,0.33,"3,571.7"
525,백광산업,"6,300",360,+6.06%,500,"8,853,380","56,576","970,876","6,000","6,590","6,000","6,300","6,310","71,202","17,394","44,918","2,830","1,713","3,227","1,455",125,101,212,50,1.74,-40.95,4.07,29.72,5.89,3.11,1.54,374.2
526,BYC,"451,500","1,500",-0.33%,"5,000",74,33,417,"452,500","452,500","444,500","451,500","452,000",57,109,625,"2,820","1,619","6,791","2,265",229,183,"24,974","1,100",-5.12,-1.94,1.93,18.08,4.12,2.66,0.81,"10,704.3"
527,성신양회,"11,500",350,+3.14%,"5,000","382,749","4,328","254,879","11,150","11,550","10,850","11,450","11,500","71,417","60,232","24,516","2,819","7,223","10,903","6,828",212,101,-70,150,2.10,2.08,5.84,-164.29,2.53,0.96,0.72,200.9
528,동성제약,"10,750",150,+1.42%,"1,000","120,687","1,272","149,272","10,650","10,750","10,350","10,750","10,800","72,038","25,862","26,101","2,806",878,"1,257",708,-37,-141,-378,N/A,1.46,51.26,4.88,-28.44,-22.52,-10.94,4.73,129.4
